City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Gat,IL,2021-02-04 02:16:46,31.61,34.7642,59.0,75,0,8.03
293,Nhulunbuy,AU,2021-02-04 02:16:46,-12.2333,136.7667,82.4,83,75,18.41
294,Ixtapa,MX,2021-02-04 02:16:47,20.7,-105.2,72.0,94,1,0.45
295,Katsuura,JP,2021-02-04 02:16:47,35.1333,140.3,52.0,30,20,25.32
296,Rawlins,US,2021-02-04 02:11:47,41.7911,-107.2387,27.0,50,90,21.85
297,Raposa,BR,2021-02-04 02:16:47,-6.5167,-44.1833,72.72,82,35,1.52
298,College,US,2021-02-04 02:16:47,64.8569,-147.8028,-5.8,71,90,3.44
299,Naze,JP,2021-02-04 02:14:44,28.3667,129.4833,62.6,63,20,6.91
300,Atar,MR,2021-02-04 02:16:48,20.5169,-13.0499,65.73,24,100,1.68
301,Katra,IN,2021-02-04 02:16:48,32.9833,74.95,49.39,55,100,8.75
302,Kurchum,KZ,2021-02-04 02:16:48,48.5722,83.6542,18.46,97,100,0.72
303,Marsa Matruh,EG,2021-02-04 02:16:48,31.3525,27.2453,60.8,88,40,11.5
304,Dabhol,IN,2021-02-04 02:16:48,17.6,73.1667,69.66,38,28,4.21
305,Colares,PT,2021-02-04 02:16:49,38.7992,-9.4469,55.99,92,100,6.49
306,Port Hardy,CA,2021-02-04 02:15:05,50.6996,-127.4199,41.0,100,90,3.44
307,Rocha,UY,2021-02-04 02:16:49,-34.4833,-54.3333,66.24,96,100,4.76
308,Bose,IT,2021-02-04 02:16:49,45.4612,8.0137,37.99,97,6,1.99
309,Kaka,TM,2021-02-04 02:16:49,37.3482,59.6143,43.77,55,55,0.67
310,Souillac,MU,2021-02-04 02:16:49,-20.5167,57.5167,77.0,88,40,2.3
311,Jizan,SA,2021-02-04 02:16:49,17.3333,42.6667,71.6,88,0,3.44
312,San Cristobal,VE,2021-02-04 02:16:50,7.7669,-72.225,67.64,76,59,1.36
313,Tiksi,RU,2021-02-04 02:16:50,71.6872,128.8694,-25.67,85,98,2.91
314,Kuhdasht,IR,2021-02-04 02:16:50,33.535,47.6061,43.3,54,0,1.63
315,Holme,DK,2021-02-04 02:16:50,56.1138,10.1725,26.6,86,90,13.8
316,Camargo,MX,2021-02-04 02:16:50,27.6667,-105.1667,69.58,21,42,4.92
317,San Rafael Del Sur,NI,2021-02-04 02:16:50,11.8485,-86.4384,78.8,57,20,11.5
318,Segou,ML,2021-02-04 02:16:51,13.4317,-6.2157,71.6,16,30,8.95
319,Yamada,JP,2021-02-04 02:16:51,39.4667,141.95,31.46,90,57,10.74
320,Nemuro,JP,2021-02-04 02:16:51,43.3236,145.575,15.8,57,20,4.61
321,Quatre Cocos,MU,2021-02-04 02:16:51,-20.2078,57.7625,77.0,88,40,2.3
322,Raga,SS,2021-02-04 02:16:51,8.4596,25.678,72.25,30,0,3.44
323,Nayoro,JP,2021-02-04 02:13:18,44.3506,142.4578,14.45,91,94,12.77
324,Praxedis Guerrero,MX,2021-02-04 02:16:51,31.3667,-106.0167,71.6,16,75,5.75
325,Bella Vista,US,2021-02-04 02:16:08,36.4295,-94.2316,48.2,61,1,11.5
326,Cherskiy,RU,2021-02-04 02:16:52,68.75,161.3,5.4,79,46,8.97
327,Tigzirt,DZ,2021-02-04 02:16:52,36.8886,4.1198,61.54,48,100,8.39
328,Port Hedland,AU,2021-02-04 02:16:52,-20.3167,118.5667,87.8,62,40,11.5
329,Moerai,PF,2021-02-04 02:16:52,-22.4333,-151.3333,81.81,69,24,8.34
330,Parkes,AU,2021-02-04 02:16:52,-33.1333,148.1833,89.01,39,97,5.99
331,Camacari,BR,2021-02-04 02:16:52,-12.6975,-38.3242,82.4,74,75,10.36
332,Chuy,UY,2021-02-04 02:16:53,-33.6971,-53.4616,67.78,93,100,18.57
333,Kitgum,UG,2021-02-04 02:16:53,3.2783,32.8867,69.01,41,69,3.56
334,Madisonville,US,2021-02-04 02:15:14,37.3281,-87.4989,33.01,74,1,5.44
335,Luderitz,NA,2021-02-04 02:16:53,-26.6481,15.1594,65.19,72,0,14.0
336,Arlit,NE,2021-02-04 02:16:53,18.7369,7.3853,59.59,32,0,4.16
337,Port Blair,IN,2021-02-04 02:14:46,11.6667,92.75,80.76,73,74,13.42
338,Arman,RU,2021-02-04 02:16:53,59.7,150.1667,0.77,82,100,19.71
339,Barcelos,PT,2021-02-04 02:16:54,41.5388,-8.6151,51.8,87,75,11.5
340,Olafsvik,IS,2021-02-04 02:16:54,64.8945,-23.7142,36.37,80,100,30.94
341,Pietarsaari,FI,2021-02-04 02:16:54,63.65,22.6833,18.0,86,90,6.91
342,Ketchikan,US,2021-02-04 02:16:54,55.3422,-131.6461,37.4,100,90,14.97
343,Bourges,FR,2021-02-04 02:16:54,47.25,2.4167,42.8,87,0,6.91
344,Acarau,BR,2021-02-04 02:16:54,-2.8856,-40.12,79.09,82,95,13.98
345,Morrope,PE,2021-02-04 02:16:54,-6.5417,-80.0111,73.99,72,32,1.99
346,Ola,RU,2021-02-04 02:16:54,59.5833,151.2833,4.15,85,32,16.87
347,Turukhansk,RU,2021-02-04 02:16:55,65.8167,87.9833,-6.43,91,100,2.64
348,Paamiut,GL,2021-02-04 02:16:55,61.994,-49.6678,9.03,70,0,5.99
349,Makasar,ID,2021-02-04 02:16:55,-5.14,119.4221,78.8,94,20,4.61
350,Sembe,CG,2021-02-04 02:16:55,1.6481,14.5806,72.0,89,51,3.09
351,Parabel,RU,2021-02-04 02:16:55,58.6978,81.4825,5.83,95,100,7.94
352,Coracora,PE,2021-02-04 02:16:55,-15.0333,-73.7833,52.48,75,100,2.3
353,La Libertad,EC,2021-02-04 02:16:55,-2.2333,-80.9,76.78,83,44,9.53
354,Iraucuba,BR,2021-02-04 02:16:56,-3.7461,-39.7833,75.33,85,100,6.02
355,Kitsuki,JP,2021-02-04 02:16:56,33.4167,131.6167,50.0,62,75,2.3
356,Verkh-Usugli,RU,2021-02-04 02:12:09,52.7,115.1667,-12.8,85,100,1.99
357,Swan River,CA,2021-02-04 02:16:56,52.1058,-101.2676,15.8,73,98,12.66
358,Oranjestad,AW,2021-02-04 02:12:21,12.524,-70.027,78.8,83,20,18.41
359,Morehead,US,2021-02-04 02:16:56,37.2711,-87.1764,28.4,74,1,5.32
360,Marawi,PH,2021-02-04 02:16:19,7.9986,124.2928,82.0,83,0,5.99
361,Saint-Augustin,CA,2021-02-04 02:16:56,51.226,-58.6502,35.67,98,100,4.9
362,Morant Bay,JM,2021-02-04 02:16:56,17.8815,-76.4093,77.0,69,20,11.5
363,Belomorsk,RU,2021-02-04 02:16:57,64.5232,34.7668,15.06,96,100,10.02
364,Sovetskaya Gavan,RU,2021-02-04 02:16:57,48.9723,140.2878,-7.47,75,2,10.89
365,Pitimbu,BR,2021-02-04 02:16:57,-7.4706,-34.8086,77.0,83,0,4.61
366,Izberbash,RU,2021-02-04 02:16:57,42.5696,47.8645,37.4,100,90,4.47
367,Kyaukse,MM,2021-02-04 02:16:57,21.6,96.1333,51.8,76,0,2.46
368,Piojo,CO,2021-02-04 02:16:57,10.7485,-75.1078,78.8,88,20,13.8
369,Hirara,JP,2021-02-04 02:16:57,24.8,125.2833,69.8,60,40,10.36
370,Clonakilty,IE,2021-02-04 02:16:58,51.6231,-8.8706,46.99,87,75,16.11
371,Riverton,US,2021-02-04 02:16:58,40.5219,-111.9391,36.0,80,90,9.22
372,Carauari,BR,2021-02-04 02:14:46,-4.8828,-66.8958,73.24,98,100,2.57
373,Kattivakkam,IN,2021-02-04 02:16:58,13.2167,80.3167,71.6,88,20,2.3
374,Beruwala,LK,2021-02-04 02:16:58,6.4788,79.9828,74.41,88,57,6.87
375,Aguimes,ES,2021-02-04 02:16:58,27.9054,-15.4461,63.0,72,40,5.75
376,Lagoa,PT,2021-02-04 02:16:58,39.05,-27.9833,54.07,65,99,31.41
377,Margate,GB,2021-02-04 02:16:59,51.3813,1.3862,45.0,91,1,1.01
378,Hinton,CA,2021-02-04 02:16:59,53.4001,-117.5857,15.8,79,30,5.75
379,Monrovia,LR,2021-02-04 02:16:59,6.3005,-10.7969,75.2,100,40,7.09
380,Jumla,NP,2021-02-04 02:16:59,29.2747,82.1838,32.41,68,0,3.71
381,Uruana,BR,2021-02-04 02:16:59,-15.4981,-49.6875,73.13,82,100,2.15
382,Port Lincoln,AU,2021-02-04 02:14:26,-34.7333,135.8667,61.81,85,100,17.36
383,Tabou,CI,2021-02-04 02:16:59,4.423,-7.3528,77.58,89,0,5.5
384,Tulun,RU,2021-02-04 02:17:00,54.5611,100.5792,17.1,96,82,8.93
385,Marathon,US,2021-02-04 02:17:00,44.9,-89.7668,28.4,59,1,9.22
386,Vung Tau,VN,2021-02-04 02:17:00,10.346,107.0843,77.41,67,25,2.33
387,Vardo,NO,2021-02-04 02:13:07,70.3705,31.1107,29.37,93,100,21.83
388,Tura,IN,2021-02-04 02:14:10,25.5198,90.2201,63.59,52,0,2.06
389,Kaeo,NZ,2021-02-04 02:17:00,-35.1,173.7833,73.62,58,36,8.28
390,Khandbari,NP,2021-02-04 02:17:00,27.3747,87.2039,55.44,39,0,2.44
391,Sydney,AU,2021-02-04 02:14:10,-33.8679,151.2073,81.0,50,40,23.02
392,Khandyga,RU,2021-02-04 02:17:01,62.6667,135.6,-46.77,74,24,1.41
393,Kushmurun,KZ,2021-02-04 02:17:01,52.4503,64.6311,28.62,99,100,2.42
394,Naryan-Mar,RU,2021-02-04 02:17:01,67.6713,53.087,-0.15,93,92,7.61
395,Rio Grande,BR,2021-02-04 02:12:19,-32.035,-52.0986,70.0,95,100,7.0
396,Izacic,BA,2021-02-04 02:16:02,44.875,15.7819,48.6,82,70,8.77
397,Kropotkin,RU,2021-02-04 02:17:01,45.4375,40.5756,47.17,67,89,5.61
398,Goedereede,NL,2021-02-04 02:17:02,51.8175,3.9806,43.0,94,100,21.99
399,Palmer,US,2021-02-04 02:17:02,42.1584,-72.3287,32.0,64,90,11.5
400,Mitu,CO,2021-02-04 02:17:02,1.1983,-70.1733,73.47,94,70,1.14
401,Port Moresby,PG,2021-02-04 02:17:02,-9.4431,147.1797,87.8,70,40,17.27
402,Vostok,RU,2021-02-04 02:17:02,46.4856,135.8833,-13.54,86,100,7.34
403,Cozumel,MX,2021-02-04 02:17:02,20.5083,-86.9458,64.4,82,1,7.87
404,Puerto Lleras,CO,2021-02-04 02:17:03,3.0223,-73.4044,76.93,73,65,4.27
405,Leshukonskoye,RU,2021-02-04 02:17:03,64.8989,45.7622,2.8,94,100,4.92
406,Nambucca Heads,AU,2021-02-04 02:17:03,-30.65,153.0,82.99,61,0,10.36
407,Camacha,PT,2021-02-04 02:14:40,33.0833,-16.3333,55.4,76,40,23.02
408,Kramat,ID,2021-02-04 02:17:03,-8.1311,113.4499,83.03,69,48,3.29
409,Kaseda,JP,2021-02-04 02:17:03,31.4167,130.3167,50.0,66,40,5.75
410,Nanortalik,GL,2021-02-04 02:17:03,60.1432,-45.2371,15.67,83,60,14.36
411,Wageningen,NL,2021-02-04 02:17:03,51.9667,5.6667,45.0,100,75,10.36
412,Emerald,AU,2021-02-04 02:17:04,-23.5333,148.1667,87.8,45,90,12.66
413,Bambanglipuro,ID,2021-02-04 02:17:04,-7.95,110.2833,83.32,68,100,3.13
414,Klaksvik,FO,2021-02-04 02:17:04,62.2266,-6.589,33.8,86,75,9.22
415,Truro,GB,2021-02-04 02:17:04,50.2653,-5.0544,44.6,93,46,9.22
416,Yulara,AU,2021-02-04 02:16:38,-25.2406,130.9889,93.2,36,40,18.41
417,Boa Vista,BR,2021-02-04 02:17:04,2.8197,-60.6733,82.4,69,40,5.75
418,Westport,US,2021-02-04 02:15:49,41.1415,-73.3579,32.0,69,88,4.0
419,Buta,CD,2021-02-04 02:17:05,2.7858,24.73,71.53,69,37,0.87
420,Valparaiso,CL,2021-02-04 02:17:05,-33.0393,-71.6273,63.0,94,75,14.97
421,Catio,GW,2021-02-04 02:17:05,11.2833,-15.25,69.87,82,37,3.47
422,Geraldton,AU,2021-02-04 02:16:22,-28.7667,114.6,75.2,50,90,27.63
423,Purpe,RU,2021-02-04 02:17:05,64.4803,76.6897,1.58,94,100,8.46
424,Nikolskiy,RU,2021-02-04 02:17:05,60.9151,34.0645,15.75,97,100,3.51
425,Coihaique,CL,2021-02-04 02:15:10,-45.5752,-72.0662,71.6,56,0,3.44
426,Tutoia,BR,2021-02-04 02:17:06,-2.7619,-42.2744,80.76,77,47,13.13
427,Touros,BR,2021-02-04 02:17:06,-5.1989,-35.4608,78.8,78,20,6.91
428,Waipawa,NZ,2021-02-04 02:17:06,-41.4122,175.5153,64.99,55,40,23.02
429,Ulaanbaatar,MN,2021-02-04 02:17:06,47.9077,106.8832,-5.8,77,0,2.24
430,Boddam,GB,2021-02-04 02:15:13,57.4667,-1.7833,35.6,80,20,14.97
431,Kozhevnikovo,RU,2021-02-04 02:17:06,56.2589,83.9714,3.36,94,51,6.42
432,Cossato,IT,2021-02-04 02:17:06,45.5739,8.1817,43.0,97,11,2.39
433,Bisert,RU,2021-02-04 02:17:06,56.8617,59.0523,7.81,91,98,3.56
434,Whitehorse,CA,2021-02-04 02:17:07,60.7161,-135.0538,-5.01,77,20,4.61
435,Shalinskoye,RU,2021-02-04 02:17:07,55.7228,93.7594,16.25,94,100,11.52
436,Rawson,AR,2021-02-04 02:17:07,-43.3002,-65.1023,72.18,49,13,12.59
437,Koceljeva,RS,2021-02-04 02:17:07,44.4736,19.8117,51.01,66,0,9.22
438,Tiarei,PF,2021-02-04 02:17:07,-17.5333,-149.3333,80.6,78,40,2.3
439,Primorsk,UA,2021-02-04 02:17:07,46.7348,36.3443,42.48,96,72,7.43
440,Janauba,BR,2021-02-04 02:17:07,-15.8025,-43.3089,73.6,73,63,6.38
441,Gimbi,ET,2021-02-04 02:17:08,9.1667,35.8333,56.88,55,40,3.09
442,Vao,NC,2021-02-04 02:17:08,-22.6667,167.4833,78.73,87,24,18.54
443,Solnechnyy,RU,2021-02-04 02:17:08,50.7214,136.6319,-15.81,80,22,3.31
444,Kirkwall,GB,2021-02-04 02:17:09,58.9848,-2.9587,33.8,64,20,9.22
445,Salvador,SV,2021-02-04 02:17:09,13.8333,-88.9167,69.8,83,0,1.14
446,San Vicente,AR,2021-02-04 02:17:09,-26.6167,-54.1333,70.83,99,100,3.38
447,Kudahuvadhoo,MV,2021-02-04 02:17:09,2.6708,72.8944,81.39,78,100,16.89
448,Uyuni,BO,2021-02-04 02:17:09,-20.4597,-66.825,52.9,60,100,14.29
449,Aykhal,RU,2021-02-04 02:17:09,66.0,111.5,-24.66,83,100,3.02
450,Alugan,PH,2021-02-04 02:17:09,12.2188,125.4808,82.36,78,20,14.79
451,Ponta Delgada,PT,2021-02-04 02:17:10,37.7333,-25.6667,51.8,71,40,8.05
452,Pimenteiras,BR,2021-02-04 02:17:10,-6.2453,-41.4192,75.54,56,0,2.46
453,Boende,CD,2021-02-04 02:17:10,-0.2167,20.8667,75.42,84,92,3.47
454,Srivardhan,IN,2021-02-04 02:17:10,18.0333,73.0167,72.16,36,39,3.74
455,Wewak,PG,2021-02-04 02:17:11,-3.5534,143.6268,78.64,89,100,12.41
456,Praia Da Vitoria,PT,2021-02-04 02:17:11,38.7333,-27.0667,50.0,87,75,27.89
457,Sao Felix Do Xingu,BR,2021-02-04 02:17:11,-6.6447,-51.995,74.25,88,25,1.54
458,Fortuna,US,2021-02-04 02:17:11,40.5982,-124.1573,46.99,81,1,9.22
459,Wawa,NG,2021-02-04 02:17:11,9.9022,4.4192,74.53,21,6,4.63
460,Findlay,US,2021-02-04 02:14:03,41.0442,-83.6499,19.99,93,1,4.61
461,Mayumba,GA,2021-02-04 02:17:11,-3.432,10.6554,79.07,88,100,6.69
462,Chitrakonda,IN,2021-02-04 02:17:11,18.1167,82.0833,60.04,57,0,2.39
463,Varberg,SE,2021-02-04 02:17:12,57.1056,12.2508,18.0,89,0,10.0
464,Khani,GE,2021-02-04 02:17:12,41.9563,42.9566,37.4,81,0,5.75
465,Namtsy,RU,2021-02-04 02:17:12,62.7161,129.6658,-43.6,60,63,6.71
466,Namwala,ZM,2021-02-04 02:17:12,-15.7504,26.4384,65.89,96,100,0.94
467,Helsinki,FI,2021-02-04 02:15:29,60.1695,24.9355,5.0,85,0,12.66
468,Bulgan,MN,2021-02-04 02:17:12,48.8125,103.5347,14.63,83,56,5.64
469,Vila Velha,BR,2021-02-04 02:17:13,-20.3297,-40.2925,78.8,83,40,5.75
470,Homer,US,2021-02-04 02:17:13,59.6425,-151.5483,30.2,80,90,5.75
471,Cosautlan,MX,2021-02-04 02:17:13,19.3333,-96.9833,57.38,79,27,1.79
472,Cuanala,MX,2021-02-04 02:17:13,19.1,-98.3167,62.6,27,1,10.36
473,Kangaatsiaq,GL,2021-02-04 02:17:13,68.3065,-53.4641,-4.27,86,61,10.45
474,Novosheshminsk,RU,2021-02-04 02:17:13,55.0651,51.2338,20.95,97,99,7.16
475,Port Keats,AU,2021-02-04 02:17:13,-14.25,129.55,88.9,65,100,7.65
476,Ambalavao,MG,2021-02-04 02:17:13,-21.8333,46.9333,66.49,89,81,3.69
477,Pasni,PK,2021-02-04 02:17:14,25.2631,63.471,65.89,34,0,25.61
478,Novyy Urengoy,RU,2021-02-04 02:15:47,66.0833,76.6333,-3.39,92,99,6.35
479,Sijunjung,ID,2021-02-04 02:17:14,-0.6876,100.9537,75.54,89,95,1.23
480,Maningrida,AU,2021-02-04 02:17:14,-12.0667,134.2667,83.97,76,100,12.19
481,Vannes,FR,2021-02-04 02:17:14,47.8333,-2.5,48.2,100,90,6.91
482,Kalmunai,LK,2021-02-04 02:17:14,7.4167,81.8167,76.75,82,64,10.22
483,Caravelas,BR,2021-02-04 02:17:15,-17.7125,-39.2481,75.88,87,43,5.77
484,Labytnangi,RU,2021-02-04 02:17:15,66.6572,66.4183,-8.75,90,97,2.24
485,Forio,IT,2021-02-04 02:17:15,40.7342,13.8646,55.0,79,95,1.01
486,Tessalit,ML,2021-02-04 02:17:15,20.1986,1.0114,66.45,22,0,15.08
487,Santa Cruz De La Palma,ES,2021-02-04 02:17:15,28.6835,-17.7642,62.6,88,90,2.3
488,Ratchaburi,TH,2021-02-04 02:17:15,13.5833,99.5333,84.0,50,40,3.85
489,Dawei,MM,2021-02-04 02:17:15,14.0833,98.2,83.62,46,8,1.9
490,Kamaishi,JP,2021-02-04 02:17:15,39.2667,141.8833,21.2,93,75,3.44
491,Konnur,IN,2021-02-04 02:17:16,16.2,74.75,60.8,59,0,4.61
492,Aswan,EG,2021-02-04 02:17:16,24.0934,32.907,58.71,43,0,12.08
493,Kontagora,NG,2021-02-04 02:17:16,10.3999,5.4695,73.72,18,10,6.78
494,Robinson,US,2021-02-04 02:17:16,31.4677,-97.1147,64.4,63,1,13.8
495,Ganzhou,CN,2021-02-04 02:17:16,28.8184,115.4327,56.93,72,81,4.81
496,Hambantota,LK,2021-02-04 02:17:16,6.1241,81.1185,75.2,88,90,11.5
497,Pontes E Lacerda,BR,2021-02-04 02:17:16,-15.2261,-59.3353,75.6,88,75,3.13
498,Mujiayingzi,CN,2021-02-04 02:17:17,42.1167,118.7833,20.43,87,0,12.53
499,Orange Cove,US,2021-02-04 02:17:17,36.6244,-119.3137,54.0,46,1,5.75
500,Brejo,BR,2021-02-04 02:17:17,-3.6844,-42.7503,74.64,93,1,3.36
501,Cam Ranh,VN,2021-02-04 02:17:17,11.9214,109.1591,80.6,57,75,11.5
502,Havre-Saint-Pierre,CA,2021-02-04 02:17:17,50.2334,-63.5986,26.6,86,90,14.97
503,Darlowo,PL,2021-02-04 02:17:17,54.421,16.4107,30.0,97,100,24.11
504,Gizo,SB,2021-02-04 02:15:58,-8.103,156.8419,82.99,80,100,16.15
505,Ayagoz,KZ,2021-02-04 02:17:17,47.9714,80.4392,18.54,97,99,9.48
506,Hamina,FI,2021-02-04 02:17:17,60.5697,27.1979,3.2,85,99,11.5
507,Denpasar,ID,2021-02-04 02:17:14,-8.65,115.2167,86.0,70,20,8.05
508,Baruun-Urt,MN,2021-02-04 02:15:09,46.6806,113.2792,8.91,90,84,15.5
509,Sergeyevka,KZ,2021-02-04 02:17:18,53.88,67.4158,10.11,93,98,3.04
510,Lahaina,US,2021-02-04 02:17:18,20.8783,-156.6825,68.0,77,75,14.97
511,Gemena,CD,2021-02-04 02:17:18,3.25,19.7667,76.86,65,73,2.42
512,Viedma,AR,2021-02-04 02:17:18,-40.8135,-62.9967,66.99,74,50,9.93
513,Sangre Grande,TT,2021-02-04 02:17:18,10.5835,-61.1177,78.8,83,75,3.44
514,Camaqua,BR,2021-02-04 02:17:19,-30.8511,-51.8122,72.97,95,100,4.83
515,Nantucket,US,2021-02-04 02:17:19,41.2835,-70.0995,33.8,80,90,8.05
516,Marzuq,YE,2021-02-04 02:17:19,14.4,46.4667,52.7,42,0,2.3
517,Chernyshevskiy,RU,2021-02-04 02:15:14,63.0128,112.4714,-26.79,86,100,1.81
518,Harper,LR,2021-02-04 02:17:19,4.375,-7.7169,78.17,88,0,7.4
519,Waingapu,ID,2021-02-04 02:17:19,-9.6567,120.2641,78.42,79,100,11.36
520,Mazatlan,MX,2021-02-04 02:17:19,23.2167,-106.4167,68.0,73,20,3.44
521,Padang,ID,2021-02-04 02:17:20,-0.9492,100.3543,84.2,70,40,2.3
522,Levelland,US,2021-02-04 02:17:20,33.5873,-102.378,63.0,36,1,10.36
523,Surin,TH,2021-02-04 02:17:20,14.8818,103.4936,75.0,64,41,7.34
524,Porto Torres,IT,2021-02-04 02:17:20,40.835,8.3972,57.2,77,0,4.61
525,Osakarovka,KZ,2021-02-04 02:17:20,50.565,72.5692,19.02,94,100,12.82
526,Kuandian,CN,2021-02-04 02:17:20,40.7286,124.7847,9.16,83,0,3.13
527,Galashki,RU,2021-02-04 02:17:20,43.1136,44.9894,26.6,86,93,6.71
528,Suining,CN,2021-02-04 02:17:20,30.508,105.5733,56.44,55,66,2.57
529,San Francisco,US,2021-02-04 02:12:56,37.7749,-122.4194,53.6,71,40,10.36
530,Sidney,AU,2021-02-04 02:16:45,-33.8679,151.2073,81.0,47,40,21.85
531,Breves,BR,2021-02-04 02:17:21,-1.6822,-50.4803,75.94,95,67,4.36
532,Haverfordwest,GB,2021-02-04 02:17:21,51.8017,-4.9691,46.4,93,85,23.02
533,Abu Kamal,SY,2021-02-04 02:17:21,34.4506,40.9171,53.15,52,98,6.15
534,Isilkul,RU,2021-02-04 02:17:21,54.9109,71.2728,4.55,94,100,5.99
535,Norsup,VU,2021-02-04 02:17:21,-16.0667,167.3833,85.17,67,100,10.47
536,Charters Towers,AU,2021-02-04 02:17:22,-20.1,146.2667,86.09,56,67,10.0
537,Hun,LY,2021-02-04 02:17:22,29.1268,15.9477,48.99,77,0,2.64
538,Furtwangen,DE,2021-02-04 02:17:22,48.05,8.2,46.99,83,84,3.0
539,Laguna,US,2021-02-04 02:16:39,38.421,-121.4238,53.6,66,90,3.44
540,Krasnyy Luch,UA,2021-02-04 02:17:22,48.1395,38.9371,39.76,99,100,6.53
541,San Pedro,PH,2021-02-04 02:17:22,14.35,121.0167,87.01,65,20,6.91
542,Abaza,RU,2021-02-04 02:17:22,52.655,90.0928,28.83,96,100,4.16
543,Mersing,MY,2021-02-04 02:17:23,2.4312,103.8405,80.6,78,40,13.8
544,Kendari,ID,2021-02-04 02:17:23,-3.945,122.4989,82.29,81,100,2.73
545,Palauig,PH,2021-02-04 02:17:23,15.435,119.9045,81.84,54,0,1.03
546,Torbay,CA,2021-02-04 02:17:23,47.6666,-52.7314,48.2,100,90,14.97
547,Novovorontsovka,UA,2021-02-04 02:17:23,47.5004,33.9175,41.77,90,100,9.55
548,Ovre Ardal,NO,2021-02-04 02:17:23,61.3167,7.8,1.8,80,0,5.59
549,Truth Or Consequences,US,2021-02-04 20:16:41,33.1284,-107.2528,68.0,25,1,11.5
550,Albany,US,2021-02-04 20:13:18,42.6001,-73.9662,37.99,55,20,10.36
551,Sosva,RU,2021-02-04 20:16:41,59.1766,61.8558,14.59,97,99,4.63
552,Mayo,US,2021-02-04 20:16:42,38.8876,-76.5119,46.4,31,1,6.91
553,Bonavista,CA,2021-02-04 20:16:42,48.6499,-53.1147,42.8,100,100,3.44
554,Bredasdorp,ZA,2021-02-04 20:16:42,-34.5322,20.0403,66.2,72,96,3.44
555,Salalah,OM,2021-02-04 20:16:42,17.0151,54.0924,73.4,68,40,1.7
556,Norton,ZW,2021-02-04 20:16:42,-17.8833,30.7,66.99,84,3,1.99
557,Evensk,RU,2021-02-04 20:16:42,61.95,159.2333,1.09,87,100,28.81
558,Busselton,AU,2021-02-04 20:16:42,-33.65,115.3333,54.0,80,0,11.52
559,Tallahassee,US,2021-02-04 20:16:42,30.4383,-84.2807,63.0,39,75,9.22
560,Vaini,TO,2021-02-04 20:16:42,-21.2,-175.2,80.6,94,75,9.22
561,Atuona,PF,2021-02-04 20:16:43,-9.8,-139.0333,78.49,71,40,10.71
562,Campbell River,CA,2021-02-04 20:16:43,50.0163,-125.2446,42.01,100,90,5.75
563,Bluff,NZ,2021-02-04 20:16:43,-46.6,168.3333,48.79,77,49,6.46
564,Arraial Do Cabo,BR,2021-02-04 20:16:43,-22.9661,-42.0278,86.0,65,0,21.85
565,Ancud,CL,2021-02-04 20:16:43,-41.8697,-73.8203,80.01,41,0,12.66
566,Chokurdakh,RU,2021-02-04 20:16:43,70.6333,147.9167,-8.66,86,0,19.08
567,Cape Town,ZA,2021-02-04 20:15:00,-33.9258,18.4232,69.01,77,0,14.97
568,Grindavik,IS,2021-02-04 20:16:44,63.8424,-22.4338,37.4,87,75,26.46
569,Rovaniemi,FI,2021-02-04 20:16:44,66.5,25.7167,15.8,86,0,8.05
570,Kodiak,US,2021-02-04 20:16:44,57.79,-152.4072,21.2,86,1,5.75
571,Husavik,IS,2021-02-04 20:16:44,66.0449,-17.3389,23.0,74,0,4.61
572,Airai,TL,2021-02-04 20:16:44,-8.9266,125.4092,60.75,100,100,3.74
573,Ushuaia,AR,2021-02-04 20:16:44,-54.8,-68.3,55.4,67,20,37.98
574,Hermanus,ZA,2021-02-04 20:16:44,-34.4187,19.2345,70.0,73,18,1.01
575,Santarem,BR,2021-02-04 20:13:26,-2.4431,-54.7083,87.8,70,20,11.5
576,Pinkafeld,AT,2021-02-04 20:16:44,47.3667,16.1167,36.0,86,100,1.97
577,Vestmannaeyjar,IS,2021-02-04 20:16:45,63.4427,-20.2734,39.7,73,100,31.43
578,Kapaa,US,2021-02-04 20:16:45,22.0752,-159.319,64.4,72,40,4.61
579,Rikitea,PF,2021-02-04 20:15:50,-23.1203,-134.9692,78.46,68,82,10.09
580,Mar Del Plata,AR,2021-02-04 20:15:00,-38.0023,-57.5575,69.8,56,20,16.11
581,Naples Park,US,2021-02-04 20:14:14,26.2617,-81.8093,66.99,42,1,9.22
582,Jamestown,US,2021-02-04 20:14:52,42.097,-79.2353,35.6,48,1,8.05
583,Victoria,HK,2021-02-04 20:16:35,22.2855,114.1577,64.0,81,8,1.01
584,Zhezkazgan,KZ,2021-02-04 20:16:45,47.8043,67.7144,20.34,95,84,5.39
585,Abalak,RU,2021-02-04 20:16:45,58.1286,68.5944,11.01,95,100,6.91
586,Banjar,ID,2021-02-04 20:16:46,-8.19,114.9675,77.0,94,40,3.44
587,New Norfolk,AU,2021-02-04 20:16:43,-42.7826,147.0587,64.0,63,78,0.56
588,Murgab,TM,2021-02-04 20:16:46,37.4966,61.9714,44.6,76,81,6.91
589,Tazovskiy,RU,2021-02-04 20:16:46,67.4667,78.7,-24.36,87,3,7.23
590,Sorland,NO,2021-02-04 20:16:46,67.667,12.6934,35.6,64,20,16.11
